fir_id,crime_type,severity,ward,lat,lng,timestamp,hour,weekday,is_night,is_weekend,is_festival_day,weather,population_density,weapon,suspect_id,station_id,status
FIR-001939,Burglary,3,Industrial Belt,26.864024,75.777388,2026-02-04T02:40:58.257791,2,2,1,0,0,Heatwave,3100,None,P-00103,PS-003,Chargesheet Filed
FIR-001940,Robbery,5,East Ward,26.896274,75.827209,2025-10-09T01:33:58.257791,1,3,1,0,0,Rain,10800,None,P-00139,PS-004,Closed
FIR-001941,Cybercrime,3,Central Zone,26.905095,75.79289,2026-07-23T11:40:58.257791,11,3,0,0,0,Clear,14500,None,P-00227,PS-006,Closed
FIR-001942,Fraud,2,Central Zone,26.904219,75.798785,2025-12-09T04:11:58.257791,4,1,1,0,0,Cloudy,14500,None,P-00593,PS-006,Chargesheet Filed
FIR-001943,Extortion,4,South Division,26.85961,75.795634,2026-02-09T11:34:58.257791,11,0,0,0,0,Clear,6400,Blunt Object,,PS-007,Under Investigation
FIR-001944,Cybercrime,1,Central Zone,26.899205,75.796823,2026-05-31T02:04:58.257791,2,6,1,1,0,Heatwave,14500,None,P-00317,PS-006,Under Investigation
FIR-001945,Burglary,4,Central Zone,26.900242,75.798634,2025-12-02T22:53:58.257791,22,1,1,0,0,Clear,14500,None,P-00090,PS-006,Under Investigation
FIR-001946,Cybercrime,2,Central Zone,26.904096,75.803778,2025-09-07T14:27:58.257791,14,6,0,1,0,Clear,14500,None,,PS-007,Under Investigation
FIR-001947,Burglary,4,North District,26.910102,75.814315,2025-11-18T04:47:58.257791,4,1,1,0,0,Fog,8200,None,P-00139,PS-003,Chargesheet Filed
FIR-001948,Burglary,3,South Division,26.874119,75.794604,2026-03-27T07:17:58.257791,7,4,0,0,0,Rain,6400,None,P-00208,PS-003,Under Investigation
FIR-001949,Fraud,3,East Ward,26.907774,75.819858,2025-07-27T05:53:58.257791,5,6,0,1,0,Fog,10800,None,,PS-001,Under Investigation
FIR-001950,Assault,4,Central Zone,26.901929,75.806399,2026-05-30T20:24:58.257791,20,5,1,1,0,Clear,14500,None,P-00445,PS-006,Chargesheet Filed
FIR-001951,Assault,2,South Division,26.877243,75.783174,2026-07-21T23:13:58.257791,23,1,1,0,0,Cloudy,6400,Improvised,,PS-004,Under Investigation
FIR-001952,Extortion,5,Industrial Belt,26.856791,75.7633,2025-07-30T14:21:58.257791,14,2,0,0,0,Cloudy,3100,Improvised,P-00009,PS-003,Chargesheet Filed
FIR-001953,Burglary,2,Industrial Belt,26.867755,75.760646,2025-09-20T06:26:58.257791,6,5,0,1,0,Cloudy,3100,None,,PS-004,Cold
FIR-001954,Assault,3,Central Zone,26.907196,75.792311,2025-12-19T00:56:58.257791,0,4,1,0,0,Cloudy,14500,Blunt Object,P-00256,PS-001,Under Investigation
FIR-001955,Theft,1,Central Zone,26.894013,75.795821,2025-09-09T07:13:58.257791,7,1,0,0,0,Clear,14500,None,P-00303,PS-008,Cold
FIR-001956,Assault,2,Riverside,26.871455,75.815377,2026-07-07T01:16:58.257791,1,1,1,0,0,Cloudy,5200,Firearm,P-00005,PS-007,Closed
FIR-001957,Theft,1,North District,26.931315,75.809997,2026-05-18T18:11:58.257791,18,0,0,0,0,Cloudy,8200,None,P-00281,PS-008,Chargesheet Filed
FIR-001958,Burglary,2,East Ward,26.911246,75.840057,2025-10-27T01:14:58.257791,1,0,1,0,0,Rain,10800,None,P-00273,PS-005,Closed
FIR-001959,Burglary,3,Old City,26.922625,75.814513,2026-07-20T03:56:58.257791,3,0,1,0,0,Fog,16200,None,,PS-004,Under Investigation
FIR-001960,Burglary,4,North District,26.914362,75.825997,2026-04-23T00:53:58.257791,0,3,1,0,0,Clear,8200,None,,PS-006,Chargesheet Filed
FIR-001961,Narcotics,4,East Ward,26.914742,75.825752,2025-10-08T16:53:58.257791,16,2,0,0,0,Clear,10800,None,P-00384,PS-001,Chargesheet Filed
FIR-001962,Fraud,3,North District,26.913948,75.831533,2026-06-02T01:03:58.257791,1,1,1,0,0,Clear,8200,None,P-00172,PS-001,Under Investigation
FIR-001963,Fraud,1,Old City,26.90307,75.812671,2026-01-31T16:10:58.257791,16,5,0,1,0,Clear,16200,None,,PS-002,Under Investigation
FIR-001964,Fraud,1,Industrial Belt,26.850301,75.769098,2025-11-23T08:50:58.257791,8,6,0,1,0,Clear,3100,None,,PS-005,Under Investigation
FIR-001965,Vehicle Theft,3,North District,26.929565,75.828032,2025-10-29T04:36:58.257791,4,2,1,0,0,Rain,8200,None,P-00158,PS-008,Under Investigation
FIR-001966,Assault,5,East Ward,26.901999,75.826511,2026-04-29T05:15:58.257791,5,2,0,0,0,Cloudy,10800,Knife,P-00545,PS-004,Under Investigation
FIR-001967,Extortion,5,Old City,26.905015,75.802082,2025-08-25T15:13:58.257791,15,0,0,0,0,Rain,16200,Knife,,PS-004,Chargesheet Filed
FIR-001968,Robbery,3,North District,26.920459,75.825121,2026-05-24T00:47:58.257791,0,6,1,1,0,Clear,8200,None,P-00226,PS-007,Under Investigation
FIR-001969,Burglary,2,Old City,26.926499,75.801017,2026-06-14T03:50:58.257791,3,6,1,1,0,Heatwave,16200,None,P-00273,PS-008,Under Investigation
FIR-001970,Assault,2,South Division,26.869255,75.799138,2026-02-07T04:51:58.257791,4,5,1,1,0,Cloudy,6400,Knife,P-00110,PS-008,Under Investigation
FIR-001971,Cybercrime,3,Old City,26.918784,75.811903,2025-10-16T06:52:58.257791,6,3,0,0,0,Rain,16200,None,,PS-002,Under Investigation
FIR-001972,Vehicle Theft,1,South Division,26.868464,75.778077,2025-08-06T16:58:58.257791,16,2,0,0,0,Clear,6400,None,,PS-005,Chargesheet Filed
FIR-001973,Theft,1,North District,26.931872,75.81999,2026-05-06T20:32:58.257791,20,2,1,0,0,Cloudy,8200,None,P-00122,PS-001,Under Investigation
FIR-001974,Robbery,4,Riverside,26.888427,75.816837,2026-07-04T15:35:58.257791,15,5,0,1,0,Cloudy,5200,Improvised,P-00480,PS-008,Under Investigation
FIR-001975,Assault,5,West Sector,26.890342,75.763676,2025-09-30T20:57:58.257791,20,1,1,0,0,Cloudy,9100,Firearm,P-00151,PS-006,Under Investigation
FIR-001976,Theft,2,Old City,26.923768,75.814638,2026-07-12T21:28:58.257791,21,6,1,1,0,Rain,16200,None,P-00152,PS-006,Under Investigation
FIR-001977,Burglary,4,Riverside,26.886778,75.812635,2026-05-14T17:33:58.257791,17,3,0,0,0,Cloudy,5200,None,P-00053,PS-008,Under Investigation
FIR-001978,Assault,4,South Division,26.870992,75.791224,2025-12-10T17:24:58.257791,17,2,0,0,0,Clear,6400,Blunt Object,,PS-008,Under Investigation
FIR-001979,Assault,4,South Division,26.873711,75.785365,2025-12-18T09:19:58.257791,9,3,0,0,0,Cloudy,6400,Blunt Object,P-00275,PS-008,Chargesheet Filed
FIR-001980,Burglary,4,Central Zone,26.897119,75.7941,2025-10-08T19:44:58.257791,19,2,0,0,0,Clear,14500,None,,PS-002,Under Investigation
FIR-001981,Cybercrime,3,Old City,26.90754,75.801869,2025-09-22T11:56:58.257791,11,0,0,0,0,Cloudy,16200,None,,PS-004,Closed
FIR-001982,Assault,5,Central Zone,26.900729,75.800374,2026-05-07T09:26:58.257791,9,3,0,0,0,Clear,14500,Blunt Object,,PS-006,Under Investigation
FIR-001983,Theft,3,West Sector,26.899213,75.781613,2026-01-11T23:18:58.257791,23,6,1,1,0,Cloudy,9100,None,,PS-005,Closed
FIR-001984,Narcotics,4,North District,26.912727,75.825904,2025-10-30T11:01:58.257791,11,3,0,0,0,Clear,8200,None,P-00170,PS-003,Chargesheet Filed
FIR-001985,Robbery,4,Central Zone,26.909736,75.788194,2025-11-16T20:19:58.257791,20,6,1,1,0,Cloudy,14500,Firearm,P-00471,PS-008,Under Investigation
FIR-001986,Assault,5,Old City,26.920394,75.811743,2026-06-22T19:11:58.257791,19,0,0,0,0,Clear,16200,Blunt Object,,PS-005,Under Investigation
FIR-001987,Burglary,3,Industrial Belt,26.853943,75.7802,2026-07-04T03:04:58.257791,3,5,1,1,0,Clear,3100,None,P-00491,PS-006,Closed
FIR-001988,Burglary,4,North District,26.91452,75.808831,2026-05-22T22:48:58.257791,22,4,1,0,0,Heatwave,8200,None,,PS-007,Closed
FIR-001989,Burglary,4,Riverside,26.874158,75.802787,2026-03-14T14:13:58.257791,14,5,0,1,0,Heatwave,5200,None,P-00401,PS-007,Chargesheet Filed
FIR-001990,Theft,3,Old City,26.921216,75.798468,2025-07-29T10:25:58.257791,10,1,0,0,0,Clear,16200,None,,PS-005,Under Investigation
FIR-001991,Robbery,5,North District,26.922232,75.814251,2025-08-29T18:10:58.257791,18,4,0,0,0,Clear,8200,Improvised,P-00208,PS-003,Under Investigation
FIR-001992,Robbery,5,Industrial Belt,26.862759,75.772671,2025-09-19T10:42:58.257791,10,4,0,0,0,Clear,3100,None,,PS-004,Cold
FIR-001993,Cybercrime,2,Old City,26.908043,75.80036,2026-06-13T12:06:58.257791,12,5,0,1,0,Clear,16200,None,P-00463,PS-002,Under Investigation
FIR-001994,Assault,5,West Sector,26.884277,75.76522,2026-04-07T19:45:58.257791,19,1,0,0,0,Clear,9100,Blunt Object,,PS-005,Chargesheet Filed
FIR-001995,Cybercrime,2,Riverside,26.874812,75.821739,2025-10-17T06:02:58.257791,6,4,0,0,0,Clear,5200,None,P-00130,PS-002,Chargesheet Filed
FIR-001996,Theft,3,West Sector,26.888999,75.769828,2025-12-02T06:30:58.257791,6,1,0,0,0,Rain,9100,None,P-00077,PS-008,Under Investigation
FIR-001997,Cybercrime,3,Central Zone,26.910222,75.807997,2025-12-15T06:15:58.257791,6,0,0,0,1,Fog,14500,None,P-00489,PS-001,Chargesheet Filed
FIR-001998,Narcotics,2,North District,26.909235,75.821874,2025-08-21T01:50:58.257791,1,3,1,0,0,Cloudy,8200,None,,PS-002,Under Investigation
FIR-001999,Theft,1,West Sector,26.883011,75.767091,2025-09-03T02:31:58.257791,2,2,1,0,0,Rain,9100,None,P-00095,PS-008,Under Investigation
FIR-002000,Assault,2,North District,26.920691,75.830902,2026-04-15T19:48:58.257791,19,2,0,0,1,Cloudy,8200,Knife,P-00103,PS-004,Closed
FIR-002001,Robbery,5,South Division,26.877203,75.779616,2026-01-27T17:42:58.257791,17,1,0,0,0,Clear,6400,Firearm,,PS-002,Under Investigation
FIR-002002,Theft,1,East Ward,26.909893,75.822264,2026-07-03T05:37:58.257791,5,4,0,0,0,Cloudy,10800,None,,PS-003,Under Investigation
FIR-002003,Theft,3,Old City,26.91699,75.807583,2025-09-24T14:34:58.257791,14,2,0,0,0,Clear,16200,None,P-00219,PS-002,Under Investigation
FIR-002004,Burglary,4,Old City,26.916946,75.806932,2025-11-14T10:14:58.257791,10,4,0,0,0,Cloudy,16200,None,P-00122,PS-007,Under Investigation
FIR-002005,Theft,2,North District,26.929361,75.811652,2025-09-25T23:43:58.257791,23,3,1,0,0,Rain,8200,None,,PS-005,Chargesheet Filed
FIR-002006,Assault,4,South Division,26.87105,75.794585,2026-04-10T10:24:58.257791,10,4,0,0,0,Clear,6400,Improvised,P-00139,PS-002,Under Investigation
FIR-002007,Extortion,4,West Sector,26.905958,75.779652,2026-07-04T04:29:58.257791,4,5,1,1,0,Heatwave,9100,Firearm,,PS-004,Chargesheet Filed
FIR-002008,Theft,1,Old City,26.915417,75.814184,2026-05-09T13:52:58.257791,13,5,0,1,0,Fog,16200,None,P-00263,PS-007,Chargesheet Filed
FIR-002009,Burglary,4,East Ward,26.916348,75.835454,2025-10-22T01:09:58.257791,1,2,1,0,0,Clear,10800,None,P-00528,PS-005,Under Investigation
FIR-002010,Narcotics,2,Industrial Belt,26.87188,75.765515,2026-03-27T20:31:58.257791,20,4,1,0,0,Clear,3100,None,,PS-005,Under Investigation
FIR-002011,Assault,4,East Ward,26.911546,75.832858,2026-03-08T19:43:58.257791,19,6,0,1,0,Clear,10800,Improvised,,PS-008,Closed
FIR-002012,Burglary,4,Industrial Belt,26.864819,75.779497,2026-03-02T16:16:58.257791,16,0,0,0,0,Fog,3100,None,P-00107,PS-002,Under Investigation
FIR-002013,Theft,1,East Ward,26.909775,75.839179,2025-10-26T03:44:58.257791,3,6,1,1,0,Cloudy,10800,None,P-00065,PS-001,Closed
FIR-002014,Extortion,4,Old City,26.922159,75.812304,2026-05-29T16:46:58.257791,16,4,0,0,0,Cloudy,16200,Knife,P-00207,PS-007,Under Investigation
FIR-002015,Robbery,5,Riverside,26.872977,75.802269,2026-03-07T17:42:58.257791,17,5,0,1,0,Cloudy,5200,Blunt Object,,PS-004,Closed
FIR-002016,Fraud,1,West Sector,26.902081,75.775271,2025-10-29T01:26:58.257791,1,2,1,0,0,Cloudy,9100,None,P-00280,PS-004,Cold
FIR-002017,Theft,3,East Ward,26.915047,75.824581,2026-03-19T11:32:58.257791,11,3,0,0,0,Clear,10800,None,,PS-004,Under Investigation
FIR-002018,Robbery,5,Industrial Belt,26.853646,75.777695,2026-06-25T00:56:58.257791,0,3,1,0,0,Cloudy,3100,Improvised,,PS-003,Closed
FIR-002019,Vehicle Theft,2,East Ward,26.893164,75.829263,2026-01-06T01:10:58.257791,1,1,1,0,0,Rain,10800,None,,PS-001,Closed
FIR-002020,Burglary,3,West Sector,26.898807,75.777626,2026-05-08T11:49:58.257791,11,4,0,0,0,Rain,9100,None,,PS-007,Under Investigation
FIR-002021,Assault,2,West Sector,26.888704,75.785425,2026-02-05T10:17:58.257791,10,3,0,0,0,Rain,9100,Improvised,,PS-006,Under Investigation
FIR-002022,Burglary,2,Old City,26.906909,75.801899,2025-12-05T11:08:58.257791,11,4,0,0,0,Rain,16200,None,P-00090,PS-004,Chargesheet Filed
FIR-002023,Theft,2,Riverside,26.87031,75.807923,2026-07-23T19:38:58.257791,19,3,0,0,0,Clear,5200,None,,PS-006,Under Investigation
FIR-002024,Burglary,2,Old City,26.919141,75.816456,2025-09-14T18:29:58.257791,18,6,0,1,0,Clear,16200,None,,PS-007,Under Investigation
FIR-002025,Theft,1,Old City,26.91479,75.804919,2026-05-31T18:45:58.257791,18,6,0,1,0,Clear,16200,None,,PS-003,Under Investigation
FIR-002026,Extortion,4,Central Zone,26.908841,75.810987,2026-02-26T16:22:58.257791,16,3,0,0,0,Rain,14500,Knife,,PS-003,Under Investigation
FIR-002027,Theft,3,Riverside,26.887584,75.813692,2025-09-21T22:24:58.257791,22,6,1,1,0,Clear,5200,None,,PS-004,Under Investigation
FIR-002028,Fraud,1,Riverside,26.890901,75.80088,2026-07-07T08:38:58.257791,8,1,0,0,0,Cloudy,5200,None,,PS-008,Chargesheet Filed
FIR-002029,Narcotics,2,Industrial Belt,26.849688,75.76534,2026-02-28T01:39:58.257791,1,5,1,1,0,Fog,3100,None,,PS-004,Under Investigation
FIR-002030,Cybercrime,1,Industrial Belt,26.867594,75.775568,2025-08-04T11:23:58.257791,11,0,0,0,0,Clear,3100,None,P-00433,PS-005,Closed
FIR-002031,Theft,3,North District,26.91802,75.821131,2025-11-24T10:57:58.257791,10,0,0,0,0,Cloudy,8200,None,P-00082,PS-001,Cold
FIR-002032,Burglary,4,North District,26.910094,75.809093,2026-04-08T22:10:58.257791,22,2,1,0,0,Clear,8200,None,P-00306,PS-002,Under Investigation
FIR-002033,Burglary,2,East Ward,26.899757,75.832558,2026-04-25T08:32:58.257791,8,5,0,1,0,Rain,10800,None,P-00009,PS-004,Closed
FIR-002034,Assault,3,Industrial Belt,26.865382,75.765363,2025-12-17T00:32:58.257791,0,2,1,0,0,Clear,3100,Blunt Object,P-00048,PS-006,Under Investigation
FIR-002035,Theft,3,North District,26.915015,75.812783,2025-08-06T03:44:58.257791,3,2,1,0,0,Clear,8200,None,P-00272,PS-006,Cold
FIR-002036,Fraud,1,South Division,26.874431,75.78107,2025-12-28T21:54:58.257791,21,6,1,1,0,Rain,6400,None,P-00263,PS-007,Chargesheet Filed
FIR-002037,Burglary,2,Industrial Belt,26.865059,75.777218,2026-03-20T22:33:58.257791,22,4,1,0,0,Clear,3100,None,,PS-008,Chargesheet Filed
FIR-002038,Assault,4,Industrial Belt,26.868754,75.763226,2026-03-16T09:18:58.257791,9,0,0,0,0,Cloudy,3100,None,P-00475,PS-003,Chargesheet Filed
FIR-002039,Assault,3,East Ward,26.894001,75.83016,2025-09-08T11:27:58.257791,11,0,0,0,0,Clear,10800,Firearm,P-00207,PS-002,Closed
FIR-002040,Narcotics,4,West Sector,26.900677,75.77395,2026-04-09T07:50:58.257791,7,3,0,0,0,Cloudy,9100,None,,PS-005,Under Investigation
FIR-002041,Vehicle Theft,2,East Ward,26.911693,75.83547,2026-07-12T18:22:58.257791,18,6,0,1,0,Heatwave,10800,None,P-00461,PS-002,Under Investigation
FIR-002042,Extortion,3,South Division,26.876414,75.790944,2026-01-06T10:12:58.257791,10,1,0,0,0,Cloudy,6400,Blunt Object,P-00477,PS-003,Under Investigation
FIR-002043,Fraud,2,Riverside,26.869948,75.811525,2025-12-30T13:03:58.257791,13,1,0,0,0,Rain,5200,None,P-00301,PS-004,Closed
FIR-002044,Narcotics,4,Riverside,26.869793,75.806523,2026-03-16T17:59:58.257791,17,0,0,0,0,Heatwave,5200,None,P-00475,PS-005,Under Investigation
FIR-002045,Fraud,1,Old City,26.91917,75.799408,2026-01-20T05:34:58.257791,5,1,0,0,0,Cloudy,16200,None,,PS-001,Closed
FIR-002046,Assault,3,Industrial Belt,26.863464,75.77954,2026-04-17T16:28:58.257791,16,4,0,0,0,Cloudy,3100,None,P-00573,PS-001,Chargesheet Filed
FIR-002047,Burglary,4,South Division,26.865449,75.796236,2025-10-06T15:33:58.257791,15,0,0,0,0,Clear,6400,None,P-00103,PS-003,Under Investigation
FIR-002048,Fraud,2,North District,26.910275,75.829305,2026-03-11T05:33:58.257791,5,2,0,0,0,Cloudy,8200,None,,PS-005,Closed
FIR-002049,Theft,2,West Sector,26.886026,75.770016,2025-09-06T10:17:58.257791,10,5,0,1,0,Clear,9100,None,,PS-008,Under Investigation
FIR-002050,Narcotics,2,Central Zone,26.90005,75.799189,2026-05-03T07:21:58.257791,7,6,0,1,0,Clear,14500,None,P-00181,PS-003,Under Investigation
FIR-002051,Fraud,1,Old City,26.914126,75.79623,2026-07-16T03:33:58.257791,3,3,1,0,0,Clear,16200,None,,PS-007,Chargesheet Filed
FIR-002052,Vehicle Theft,3,East Ward,26.894436,75.823131,2026-06-06T09:33:58.257791,9,5,0,1,0,Fog,10800,None,,PS-005,Chargesheet Filed
FIR-002053,Cybercrime,3,Central Zone,26.910404,75.801762,2025-09-16T08:19:58.257791,8,1,0,0,0,Cloudy,14500,None,P-00429,PS-003,Under Investigation
FIR-002054,Vehicle Theft,1,North District,26.910238,75.818224,2026-04-22T20:57:58.257791,20,2,1,0,0,Fog,8200,None,,PS-004,Under Investigation
FIR-002055,Assault,2,North District,26.911985,75.816813,2025-12-09T05:35:58.257791,5,1,0,0,0,Clear,8200,Blunt Object,P-00593,PS-001,Under Investigation
FIR-002056,Burglary,3,Central Zone,26.907346,75.799256,2026-03-19T02:03:58.257791,2,3,1,0,0,Rain,14500,None,P-00588,PS-006,Under Investigation
FIR-002057,Theft,2,Central Zone,26.894188,75.803288,2025-09-11T14:33:58.257791,14,3,0,0,0,Clear,14500,None,P-00020,PS-003,Under Investigation
FIR-002058,Robbery,3,North District,26.926817,75.816652,2025-09-17T01:38:58.257791,1,2,1,0,0,Clear,8200,Firearm,P-00071,PS-005,Under Investigation
FIR-002059,Assault,3,Riverside,26.881453,75.814075,2026-03-08T14:06:58.257791,14,6,0,1,0,Rain,5200,None,P-00306,PS-002,Chargesheet Filed
FIR-002060,Robbery,5,North District,26.915466,75.825629,2026-07-12T04:33:58.257791,4,6,1,1,0,Rain,8200,None,P-00501,PS-005,Chargesheet Filed
FIR-002061,Extortion,5,West Sector,26.906309,75.772635,2025-11-11T08:39:58.257791,8,1,0,0,0,Rain,9100,Improvised,P-00467,PS-006,Under Investigation
FIR-002062,Burglary,2,North District,26.912391,75.812596,2026-06-05T12:43:58.257791,12,4,0,0,0,Fog,8200,None,P-00414,PS-006,Closed
FIR-002063,Fraud,3,Riverside,26.875998,75.813476,2026-04-13T19:35:58.257791,19,0,0,0,0,Clear,5200,None,P-00024,PS-006,Under Investigation
FIR-002064,Vehicle Theft,1,Old City,26.917062,75.81418,2026-01-03T19:46:58.257791,19,5,0,1,0,Cloudy,16200,None,,PS-008,Chargesheet Filed
FIR-002065,Vehicle Theft,2,West Sector,26.894816,75.774578,2025-12-23T22:13:58.257791,22,1,1,0,0,Clear,9100,None,P-00207,PS-007,Under Investigation
FIR-002066,Theft,2,East Ward,26.893209,75.831639,2025-08-13T03:18:58.257791,3,2,1,0,0,Clear,10800,None,,PS-003,Under Investigation
FIR-002067,Fraud,1,East Ward,26.904924,75.832249,2025-09-29T17:33:58.257791,17,0,0,0,0,Cloudy,10800,None,,PS-006,Cold
FIR-002068,Theft,1,Riverside,26.889263,75.8041,2026-06-26T05:52:58.257791,5,4,0,0,0,Cloudy,5200,None,P-00265,PS-005,Chargesheet Filed
FIR-002069,Fraud,1,West Sector,26.896764,75.786799,2025-11-05T13:18:58.257791,13,2,0,0,0,Clear,9100,None,,PS-004,Under Investigation
FIR-002070,Theft,1,East Ward,26.901654,75.840514,2025-12-03T07:52:58.257791,7,2,0,0,0,Clear,10800,None,,PS-008,Under Investigation
FIR-002071,Theft,1,North District,26.925988,75.831485,2026-02-12T19:04:58.257791,19,3,0,0,0,Clear,8200,None,,PS-005,Under Investigation
FIR-002072,Cybercrime,2,East Ward,26.906363,75.82658,2026-04-13T10:07:58.257791,10,0,0,0,0,Fog,10800,None,,PS-004,Under Investigation
FIR-002073,Burglary,3,Old City,26.911067,75.812163,2026-04-08T12:49:58.257791,12,2,0,0,0,Clear,16200,None,,PS-006,Chargesheet Filed
FIR-002074,Theft,3,West Sector,26.887633,75.765621,2026-03-17T17:23:58.257791,17,1,0,0,0,Fog,9100,None,,PS-005,Closed
FIR-002075,Burglary,2,Riverside,26.890363,75.804717,2025-10-08T08:37:58.257791,8,2,0,0,0,Clear,5200,None,P-00158,PS-004,Under Investigation
FIR-002076,Burglary,3,Old City,26.920052,75.811395,2025-10-01T09:15:58.257791,9,2,0,0,0,Clear,16200,None,P-00043,PS-005,Chargesheet Filed
FIR-002077,Assault,3,West Sector,26.895111,75.785968,2026-07-01T04:57:58.257791,4,2,1,0,0,Clear,9100,Firearm,,PS-001,Cold
FIR-002078,Theft,3,Old City,26.910007,75.808274,2025-10-02T11:36:58.257791,11,3,0,0,0,Cloudy,16200,None,,PS-003,Chargesheet Filed
FIR-002079,Robbery,4,Industrial Belt,26.86707,75.762381,2025-10-04T08:40:58.257791,8,5,0,1,0,Fog,3100,Firearm,,PS-005,Under Investigation
FIR-002080,Theft,2,Old City,26.915481,75.798183,2026-06-19T08:03:58.257791,8,4,0,0,0,Rain,16200,None,P-00551,PS-003,Under Investigation
FIR-002081,Theft,2,Industrial Belt,26.866158,75.759625,2025-09-25T18:51:58.257791,18,3,0,0,0,Clear,3100,None,P-00461,PS-005,Cold
FIR-002082,Cybercrime,2,Old City,26.908198,75.804921,2026-02-09T12:33:58.257791,12,0,0,0,0,Rain,16200,None,P-00263,PS-008,Under Investigation
FIR-002083,Robbery,3,Industrial Belt,26.861347,75.763328,2026-01-24T22:51:58.257791,22,5,1,1,0,Cloudy,3100,Improvised,,PS-006,Under Investigation
FIR-002084,Cybercrime,1,East Ward,26.916578,75.832695,2025-11-23T08:19:58.257791,8,6,0,1,0,Rain,10800,None,,PS-005,Cold
FIR-002085,Fraud,3,Old City,26.919568,75.809076,2026-04-17T03:54:58.257791,3,4,1,0,0,Fog,16200,None,,PS-001,Closed
FIR-002086,Theft,1,West Sector,26.896459,75.778078,2025-08-04T18:29:58.257791,18,0,0,0,0,Clear,9100,None,P-00119,PS-002,Closed
FIR-002087,Kidnapping,5,Riverside,26.881686,75.816538,2025-12-16T05:02:58.257791,5,1,0,0,0,Clear,5200,None,P-00155,PS-006,Chargesheet Filed
FIR-002088,Burglary,3,Industrial Belt,26.856659,75.776949,2026-06-11T10:37:58.257791,10,3,0,0,0,Cloudy,3100,None,P-00121,PS-004,Under Investigation
FIR-002089,Narcotics,4,Industrial Belt,26.854792,75.759609,2026-04-22T10:54:58.257791,10,2,0,0,0,Rain,3100,None,P-00122,PS-005,Under Investigation
FIR-002090,Fraud,2,Central Zone,26.903591,75.800376,2025-08-07T19:19:58.257791,19,3,0,0,0,Cloudy,14500,None,,PS-006,Under Investigation
FIR-002091,Theft,2,East Ward,26.894034,75.832847,2025-07-29T12:12:58.257791,12,1,0,0,0,Cloudy,10800,None,,PS-003,Cold
FIR-002092,Assault,5,West Sector,26.90593,75.765505,2026-06-10T03:34:58.257791,3,2,1,0,0,Clear,9100,Firearm,,PS-003,Under Investigation
FIR-002093,Vehicle Theft,1,Old City,26.919367,75.809531,2025-11-19T14:26:58.257791,14,2,0,0,0,Clear,16200,None,,PS-003,Under Investigation
FIR-002094,Fraud,1,Riverside,26.8886,75.819702,2025-12-07T15:03:58.257791,15,6,0,1,0,Fog,5200,None,P-00566,PS-007,Under Investigation
FIR-002095,Fraud,3,Industrial Belt,26.858067,75.770258,2026-03-10T11:48:58.257791,11,1,0,0,0,Cloudy,3100,None,,PS-006,Closed
FIR-002096,Assault,5,South Division,26.868986,75.78163,2026-06-08T20:39:58.257791,20,0,1,0,0,Clear,6400,Improvised,P-00082,PS-008,Closed
FIR-002097,Burglary,3,East Ward,26.894257,75.841208,2026-03-14T11:30:58.257791,11,5,0,1,0,Fog,10800,None,P-00158,PS-002,Under Investigation
